Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default,LoanID,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner
38.0,34044.0,206984.0,544.0,98.0,2.0,6.25,60.0,0.75,0.0,XPMQ7T1V80,Master's,Self-employed,Divorced,Yes,Yes,Auto,No
24.0,124930.0,249976.0,547.0,59.0,2.0,16.5,48.0,0.61,0.0,HMJVZGACE1,Bachelor's,Unemployed,Divorced,Yes,Yes,Education,No
36.0,110416.0,13780.0,378.0,63.0,3.0,2.03,48.0,0.64,0.0,0HF4B2WL99,Master's,Unemployed,Single,No,Yes,Business,No
62.0,49530.0,98514.0,468.0,60.0,4.0,2.09,12.0,0.3,0.0,1355PLM5TL,PhD,Part-time,Single,Yes,Yes,Education,Yes
36.0,26372.0,192360.0,346.0,16.0,2.0,18.97,48.0,0.6,1.0,P833B6345O,PhD,Part-time,Single,No,Yes,Business,No
46.0,15137.0,130939.0,777.0,22.0,3.0,2.42,48.0,0.38,0.0,DU4SW0I57A,PhD,Part-time,Single,Yes,Yes,Other,Yes
41.0,23711.0,213105.0,412.0,104.0,3.0,7.23,12.0,0.37,0.0,KL6ORZHQJ5,Bachelor's,Self-employed,Single,No,Yes,Auto,No
21.0,15861.0,7984.0,815.0,108.0,4.0,11.49,36.0,0.32,0.0,S6FG5N9GR8,Master's,Full-time,Single,No,No,Auto,No
19.0,126702.0,50493.0,589.0,42.0,2.0,17.21,48.0,0.21,0.0,9UTAXWAVTA,Bachelor's,Full-time,Single,Yes,Yes,Business,No
39.0,74764.0,87857.0,399.0,15.0,4.0,20.85,36.0,0.85,1.0,BBYWTKH8ND,Master's,Unemployed,Single,Yes,No,Auto,Yes
23.0,140723.0,150899.0,540.0,74.0,1.0,9.48,36.0,0.44,0.0,4CADBXST6K,Bachelor's,Full-time,Divorced,Yes,No,Auto,Yes
30.0,138042.0,112744.0,815.0,36.0,2.0,13.61,60.0,0.72,1.0,KG55RY2822,Master's,Unemployed,Single,Yes,No,Education,No
21.0,86823.0,124620.0,477.0,89.0,3.0,5.13,12.0,0.23,0.0,BOO3XLN9F7,Bachelor's,Part-time,Single,Yes,Yes,Business,No
45.0,36750.0,82040.0,690.0,107.0,3.0,11.99,12.0,0.12,0.0,WDOZ9FFN2O,Master's,Self-employed,Single,No,No,Other,Yes
44.0,55215.0,24856.0,517.0,75.0,2.0,6.45,60.0,0.75,0.0,PTNZY26LNW,Master's,Self-employed,Married,Yes,Yes,Education,No
19.0,42993.0,21539.0,773.0,81.0,2.0,23.85,60.0,0.45,1.0,WUN1MHBVWW,Master's,Full-time,Married,No,No,Home,No
28.0,63236.0,31297.0,620.0,66.0,1.0,8.19,48.0,0.72,0.0,LA06SCV9IB,Bachelor's,Unemployed,Divorced,Yes,No,Auto,No
48.0,125507.0,99354.0,334.0,47.0,4.0,19.84,36.0,0.89,1.0,9JT5PIO1UU,High School,Unemployed,Divorced,Yes,Yes,Other,No
26.0,135702.0,131769.0,304.0,74.0,2.0,7.25,60.0,0.44,0.0,EE99R7TNWU,High School,Unemployed,Single,Yes,Yes,Business,No
48.0,80460.0,102657.0,351.0,66.0,1.0,24.43,48.0,0.47,0.0,3JFCPO2DOJ,PhD,Part-time,Single,No,No,Home,No
23.0,80201.0,33203.0,624.0,34.0,1.0,19.0,24.0,0.41,0.0,I1RGT7G5NX,Bachelor's,Self-employed,Divorced,Yes,No,Business,No
62.0,135525.0,62409.0,603.0,61.0,1.0,7.09,48.0,0.17,0.0,9XJBK3F4UZ,Master's,Full-time,Divorced,No,Yes,Auto,Yes
58.0,37874.0,192626.0,499.0,60.0,2.0,23.4,36.0,0.31,0.0,7J6YGKZCII,High School,Unemployed,Divorced,Yes,No,Other,Yes
59.0,57607.0,129343.0,831.0,44.0,4.0,9.89,48.0,0.16,0.0,UWMFZRRL5L,PhD,Self-employed,Married,No,Yes,Other,No
53.0,45224.0,18662.0,642.0,29.0,3.0,3.14,36.0,0.3,0.0,0RU1ZLRTWP,PhD,Part-time,Divorced,Yes,Yes,Home,No
59.0,25885.0,166191.0,590.0,16.0,2.0,19.43,36.0,0.12,0.0,KRCJEI355I,PhD,Part-time,Divorced,No,Yes,Business,No
32.0,34379.0,150219.0,605.0,33.0,4.0,16.21,48.0,0.27,0.0,5E6IF7D539,Bachelor's,Unemployed,Divorced,Yes,Yes,Auto,No
24.0,27585.0,247683.0,418.0,74.0,1.0,12.76,60.0,0.85,0.0,FA5FISDNP0,Master's,Full-time,Married,Yes,No,Auto,Yes
52.0,15625.0,217776.0,386.0,60.0,4.0,18.48,24.0,0.72,0.0,RXBB7F6QXA,PhD,Unemployed,Married,No,Yes,Business,No
33.0,102476.0,117536.0,837.0,84.0,3.0,15.92,36.0,0.22,0.0,J6UT9K37PZ,High School,Self-employed,Married,No,No,Business,No
46.0,73233.0,100774.0,346.0,79.0,4.0,22.88,12.0,0.17,0.0,P1B5PRL37H,Bachelor's,Part-time,Divorced,No,No,Other,No
49.0,58094.0,55595.0,448.0,26.0,4.0,15.42,48.0,0.15,0.0,T9IEL1X8SE,High School,Unemployed,Married,Yes,Yes,Auto,No
64.0,19659.0,110578.0,841.0,6.0,3.0,15.01,12.0,0.56,0.0,DTSIM98L7B,Master's,Part-time,Divorced,Yes,Yes,Business,Yes
35.0,114130.0,106850.0,348.0,28.0,2.0,20.09,48.0,0.47,0.0,BMVMKP0UWR,Bachelor's,Full-time,Single,Yes,Yes,Education,No
43.0,87954.0,233450.0,636.0,88.0,3.0,24.64,12.0,0.1,0.0,JFCA9V3YT9,High School,Self-employed,Divorced,Yes,No,Education,Yes
29.0,36176.0,218408.0,709.0,85.0,2.0,3.0,48.0,0.84,0.0,T6P3M1D7DT,Bachelor's,Part-time,Single,No,Yes,Home,No
46.0,140492.0,117329.0,622.0,119.0,2.0,15.67,24.0,0.77,0.0,JEDESOC3CK,High School,Unemployed,Single,Yes,No,Auto,No
26.0,77570.0,249897.0,711.0,87.0,4.0,6.79,24.0,0.43,0.0,3OEQCH9MFH,PhD,Part-time,Married,Yes,Yes,Business,Yes
56.0,77696.0,194993.0,301.0,94.0,3.0,23.08,36.0,0.14,0.0,62JD2KI74T,Master's,Part-time,Married,No,No,Other,No
45.0,40511.0,64603.0,663.0,4.0,3.0,14.5,36.0,0.38,0.0,3L2CQJVKV7,Bachelor's,Full-time,Divorced,Yes,Yes,Business,Yes
27.0,63388.0,47480.0,657.0,41.0,4.0,12.46,36.0,0.22,0.0,FLVDD0SSG9,Master's,Part-time,Divorced,Yes,No,Auto,Yes
36.0,63243.0,195441.0,467.0,107.0,4.0,7.12,12.0,0.65,1.0,R04IHHV5ZK,High School,Self-employed,Married,No,No,Business,Yes
45.0,54424.0,62090.0,597.0,21.0,1.0,18.82,12.0,0.53,0.0,YREKJEOL5A,Bachelor's,Full-time,Married,No,No,Business,Yes
33.0,106971.0,93959.0,503.0,22.0,1.0,7.59,12.0,0.48,0.0,YPGHRLMPAO,PhD,Part-time,Divorced,Yes,Yes,Business,Yes
55.0,112679.0,8522.0,413.0,41.0,4.0,24.89,48.0,0.74,0.0,9NFRNSQVVM,Master's,Self-employed,Married,No,Yes,Auto,Yes
25.0,73084.0,210326.0,339.0,13.0,2.0,14.27,60.0,0.9,1.0,OL82TVWWEV,High School,Part-time,Divorced,Yes,Yes,Auto,Yes
28.0,130462.0,246509.0,448.0,91.0,3.0,17.59,36.0,0.29,1.0,GQ0LUFOY8C,Master's,Self-employed,Married,No,No,Other,No
43.0,105757.0,108937.0,774.0,72.0,2.0,16.64,48.0,0.36,0.0,HTDMVW20UF,PhD,Part-time,Single,No,No,Home,No
20.0,121957.0,16426.0,822.0,16.0,3.0,5.28,36.0,0.45,0.0,FXDAP7JSVS,Master's,Part-time,Single,No,No,Other,No
41.0,50537.0,88323.0,742.0,25.0,1.0,11.33,48.0,0.7,0.0,JHMXJOQA2J,High School,Full-time,Single,Yes,Yes,Auto,No
48.0,136871.0,239571.0,760.0,30.0,2.0,19.43,36.0,0.47,0.0,IPNHECOUWR,PhD,Self-employed,Married,No,Yes,Business,No
62.0,94160.0,98505.0,461.0,67.0,3.0,19.64,48.0,0.53,1.0,TGUIFXCGS8,Master's,Full-time,Single,No,No,Auto,No
52.0,99890.0,224953.0,396.0,4.0,2.0,3.51,36.0,0.37,0.0,SDSRXBJAT2,PhD,Self-employed,Single,Yes,Yes,Auto,Yes
49.0,138243.0,232585.0,409.0,16.0,2.0,3.51,24.0,0.58,0.0,E1HN7JAARQ,Master's,Full-time,Divorced,No,Yes,Education,No
18.0,126542.0,50062.0,701.0,81.0,2.0,17.38,60.0,0.45,0.0,BWFLWVUZJE,PhD,Unemployed,Single,No,No,Business,No
50.0,16858.0,57712.0,843.0,50.0,2.0,3.67,12.0,0.45,0.0,XARSILBA7X,PhD,Self-employed,Married,Yes,Yes,Auto,Yes
32.0,85734.0,96793.0,502.0,99.0,2.0,7.52,12.0,0.3,0.0,FDX3XVT68L,PhD,Unemployed,Single,No,Yes,Education,Yes
39.0,111240.0,62617.0,335.0,8.0,4.0,16.48,36.0,0.82,0.0,VLILXMTUAZ,High School,Full-time,Single,Yes,Yes,Business,No
44.0,31918.0,215509.0,632.0,55.0,3.0,4.98,12.0,0.37,0.0,9BZM4ZWR90,Master's,Unemployed,Divorced,Yes,No,Business,Yes
57.0,21601.0,219807.0,503.0,45.0,1.0,12.06,36.0,0.68,0.0,DEW35KJD42,High School,Part-time,Married,No,Yes,Business,Yes
43.0,38715.0,71477.0,824.0,82.0,3.0,16.48,36.0,0.78,0.0,T24IYAMO8M,Bachelor's,Self-employed,Divorced,Yes,Yes,Home,Yes
42.0,31966.0,85973.0,450.0,75.0,1.0,15.76,24.0,0.37,0.0,FZX1WC98T7,Master's,Self-employed,Single,Yes,Yes,Auto,No
50.0,101076.0,121213.0,500.0,47.0,2.0,20.0,36.0,0.11,0.0,KPTMN2NMA9,Master's,Part-time,Married,No,Yes,Business,No
26.0,96935.0,65839.0,465.0,20.0,3.0,14.73,48.0,0.89,0.0,DPF7UWOHC4,High School,Full-time,Single,No,No,Other,No
55.0,18636.0,225988.0,457.0,35.0,3.0,20.23,36.0,0.59,1.0,N6G8SG0Q5F,High School,Unemployed,Divorced,Yes,No,Business,No
29.0,23746.0,24895.0,810.0,6.0,3.0,12.51,12.0,0.44,0.0,GE0LF3HDLJ,High School,Full-time,Single,Yes,Yes,Other,No
45.0,17818.0,80650.0,739.0,16.0,3.0,9.28,24.0,0.89,0.0,S2LRCRA8JH,High School,Full-time,Married,Yes,Yes,Education,Yes
67.0,128997.0,152241.0,646.0,4.0,3.0,14.56,36.0,0.75,0.0,YI7E0TZIVH,High School,Full-time,Divorced,Yes,No,Home,No
26.0,51963.0,241876.0,583.0,34.0,2.0,19.57,60.0,0.46,0.0,35DBOUHQCE,High School,Full-time,Divorced,Yes,Yes,Other,No
40.0,23641.0,26804.0,417.0,40.0,2.0,12.82,36.0,0.11,0.0,HI71T0SXS4,PhD,Full-time,Married,Yes,Yes,Education,No
20.0,84672.0,248752.0,380.0,60.0,1.0,10.99,48.0,0.42,0.0,8LUWY4HKJG,PhD,Full-time,Divorced,Yes,Yes,Other,Yes
47.0,74350.0,212969.0,737.0,99.0,2.0,4.8,12.0,0.37,0.0,ZJXRPUTQS9,High School,Unemployed,Married,No,Yes,Auto,Yes
62.0,18318.0,27647.0,406.0,112.0,1.0,22.29,48.0,0.58,0.0,4NU9GR9R3T,Master's,Unemployed,Divorced,Yes,Yes,Home,Yes
36.0,122917.0,29103.0,436.0,67.0,3.0,13.73,48.0,0.78,0.0,OAUGCAVBT8,Bachelor's,Self-employed,Single,Yes,No,Business,Yes
51.0,136939.0,108838.0,586.0,3.0,2.0,3.97,12.0,0.79,0.0,KGZ1BC4HOB,PhD,Unemployed,Divorced,No,No,Auto,No
19.0,70555.0,19262.0,687.0,4.0,4.0,12.24,24.0,0.45,0.0,YL08ZZJ6YR,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,Yes
59.0,35531.0,163951.0,654.0,72.0,3.0,2.3,36.0,0.17,0.0,SBI203BV4S,High School,Full-time,Divorced,Yes,No,Auto,No
25.0,105744.0,234673.0,314.0,37.0,4.0,9.23,60.0,0.2,0.0,YTU5J1WXN6,Bachelor's,Unemployed,Single,Yes,No,Auto,No
39.0,96275.0,189402.0,735.0,59.0,1.0,21.6,48.0,0.71,0.0,1MZRLUKURU,Bachelor's,Full-time,Single,No,Yes,Education,Yes
64.0,120743.0,159218.0,453.0,53.0,2.0,11.81,36.0,0.16,0.0,EJMDE1PU0O,High School,Unemployed,Divorced,No,Yes,Auto,No
41.0,57338.0,97328.0,690.0,73.0,4.0,9.72,36.0,0.29,0.0,MVENMOASW8,High School,Full-time,Married,Yes,Yes,Home,No
52.0,108530.0,39486.0,714.0,70.0,4.0,22.2,36.0,0.54,0.0,K18H7I29PV,High School,Part-time,Divorced,No,No,Business,No
64.0,69394.0,132105.0,306.0,5.0,4.0,4.37,48.0,0.79,0.0,IRJNGWE00Z,Bachelor's,Full-time,Divorced,No,Yes,Other,No
29.0,37480.0,115393.0,617.0,81.0,2.0,13.26,12.0,0.46,0.0,EVOWDQ74OW,Bachelor's,Full-time,Divorced,No,No,Other,Yes
44.0,121253.0,136364.0,410.0,26.0,1.0,22.74,36.0,0.52,0.0,6UPLNQGJEM,PhD,Full-time,Single,No,Yes,Education,Yes
31.0,18975.0,176218.0,530.0,32.0,3.0,10.79,12.0,0.18,0.0,K04O70NCGG,PhD,Unemployed,Married,Yes,Yes,Education,Yes
62.0,139536.0,181948.0,750.0,48.0,4.0,4.91,48.0,0.64,0.0,TK5FFN1U6T,PhD,Full-time,Single,No,Yes,Education,Yes
33.0,83358.0,249722.0,829.0,64.0,1.0,11.9,60.0,0.3,0.0,KH8LR7OJBL,High School,Full-time,Divorced,Yes,Yes,Other,Yes
36.0,17961.0,86551.0,352.0,40.0,3.0,10.32,12.0,0.62,0.0,VRF8F10DUF,Master's,Full-time,Single,No,Yes,Education,No
23.0,52893.0,7746.0,636.0,118.0,4.0,4.29,12.0,0.62,0.0,QMA41J904J,Bachelor's,Part-time,Married,Yes,No,Home,Yes
63.0,79523.0,226781.0,454.0,85.0,4.0,4.34,24.0,0.47,0.0,YQS38O8ZF0,High School,Full-time,Single,Yes,Yes,Home,Yes
44.0,99308.0,189257.0,845.0,61.0,4.0,4.82,12.0,0.75,0.0,XGQ9JBLJRT,PhD,Full-time,Single,Yes,No,Home,Yes
46.0,102885.0,75641.0,634.0,33.0,3.0,13.17,24.0,0.21,0.0,A2HLPISNHZ,Bachelor's,Part-time,Married,No,No,Other,Yes
26.0,21318.0,161729.0,385.0,49.0,1.0,21.46,36.0,0.59,0.0,D8IILKQYKH,Master's,Unemployed,Married,No,Yes,Home,Yes
42.0,78802.0,115792.0,729.0,40.0,1.0,4.02,12.0,0.77,0.0,DJ9QO5FNCH,High School,Unemployed,Single,Yes,Yes,Home,No
53.0,34634.0,207247.0,606.0,22.0,4.0,10.26,24.0,0.35,1.0,I9EPSRSNI5,PhD,Unemployed,Married,Yes,Yes,Education,No
62.0,139194.0,76975.0,458.0,112.0,4.0,5.56,48.0,0.87,0.0,GKZWQHI6P6,PhD,Self-employed,Divorced,No,Yes,Auto,No
24.0,52374.0,61298.0,618.0,96.0,4.0,3.37,24.0,0.24,0.0,N5ZI04LHQD,Master's,Full-time,Divorced,No,Yes,Other,Yes
61.0,98140.0,195171.0,688.0,17.0,2.0,2.58,36.0,0.51,0.0,22H0131DJ3,Bachelor's,Self-employed,Divorced,No,No,Home,No
27.0,53437.0,45726.0,481.0,93.0,1.0,17.41,48.0,0.15,0.0,6WBKP76EOF,Master's,Part-time,Divorced,Yes,No,Auto,Yes
31.0,74354.0,88434.0,369.0,47.0,4.0,5.32,24.0,0.75,0.0,XL4YAD4UMA,Master's,Part-time,Married,Yes,Yes,Auto,No
52.0,73793.0,249557.0,619.0,83.0,1.0,23.85,48.0,0.71,0.0,HTUL0JIBW8,PhD,Full-time,Divorced,Yes,No,Auto,Yes
35.0,120494.0,209448.0,573.0,47.0,1.0,12.47,12.0,0.58,0.0,N8A9G7INVR,PhD,Self-employed,Divorced,Yes,Yes,Home,Yes
54.0,39230.0,68882.0,522.0,62.0,3.0,3.15,60.0,0.66,0.0,PUT9XF2SNU,PhD,Self-employed,Single,No,Yes,Education,Yes
28.0,48681.0,134004.0,508.0,104.0,1.0,22.72,12.0,0.53,0.0,CG7VU7DS54,Master's,Unemployed,Divorced,Yes,Yes,Education,No
69.0,62004.0,19897.0,668.0,5.0,4.0,2.82,48.0,0.67,0.0,AUDC8HJT47,Master's,Part-time,Single,Yes,Yes,Education,No
18.0,72480.0,142642.0,344.0,112.0,4.0,22.31,60.0,0.22,0.0,OEF67B3K6H,PhD,Self-employed,Single,No,Yes,Home,No
45.0,121117.0,181246.0,836.0,94.0,2.0,20.35,36.0,0.84,0.0,GJZTZ1MBV6,Master's,Unemployed,Married,No,Yes,Other,Yes
54.0,54032.0,85716.0,620.0,53.0,3.0,11.56,36.0,0.35,0.0,NTWS87E879,PhD,Unemployed,Divorced,Yes,No,Other,No
31.0,139832.0,191795.0,734.0,77.0,1.0,19.24,60.0,0.45,1.0,EVEMA54BCN,Bachelor's,Unemployed,Divorced,No,Yes,Home,No
69.0,89677.0,249675.0,577.0,6.0,3.0,23.38,48.0,0.11,0.0,VFVTRZ28RE,Master's,Full-time,Single,No,No,Home,Yes
25.0,116418.0,99001.0,751.0,73.0,4.0,5.51,48.0,0.76,0.0,KGQDVC43T1,PhD,Self-employed,Single,Yes,No,Business,Yes
58.0,114432.0,205925.0,815.0,39.0,3.0,16.56,60.0,0.77,0.0,0J782A8QHQ,Master's,Full-time,Married,No,No,Education,Yes
21.0,71042.0,224266.0,793.0,28.0,4.0,6.95,60.0,0.43,0.0,JOB0NY5YZN,Master's,Full-time,Married,No,Yes,Auto,No
44.0,119474.0,62369.0,472.0,82.0,4.0,3.4,36.0,0.88,0.0,202LJVJGLO,Bachelor's,Unemployed,Married,Yes,Yes,Home,Yes
45.0,106238.0,66476.0,510.0,26.0,2.0,3.02,36.0,0.17,0.0,6BHG0DT1Y9,PhD,Full-time,Divorced,Yes,No,Education,Yes
28.0,134415.0,141763.0,794.0,12.0,4.0,20.31,24.0,0.34,0.0,ADU7NRPUKY,PhD,Part-time,Single,Yes,No,Auto,No
57.0,66067.0,211255.0,606.0,28.0,4.0,17.37,36.0,0.5,0.0,60ZK8GZFCR,PhD,Full-time,Single,Yes,Yes,Business,No
54.0,99254.0,79919.0,341.0,34.0,2.0,2.7,24.0,0.48,0.0,RBF3PWNY31,Bachelor's,Unemployed,Single,Yes,Yes,Home,Yes
33.0,108160.0,206410.0,701.0,2.0,3.0,8.93,24.0,0.52,0.0,E0G0DL6FYL,Master's,Part-time,Single,Yes,No,Business,Yes
41.0,20963.0,119425.0,560.0,77.0,3.0,4.99,12.0,0.85,0.0,J1LE2KW0QV,Bachelor's,Full-time,Married,Yes,Yes,Other,Yes
28.0,140113.0,52327.0,830.0,78.0,1.0,22.8,12.0,0.41,0.0,BBAXCNOR0C,Master's,Self-employed,Married,No,Yes,Auto,No
30.0,64275.0,198083.0,388.0,107.0,3.0,23.74,24.0,0.52,0.0,MTZ426EKLF,Bachelor's,Part-time,Married,Yes,No,Business,Yes
64.0,140557.0,93335.0,745.0,93.0,2.0,13.94,60.0,0.56,0.0,CN2N6Q2VXU,Master's,Part-time,Married,No,No,Home,No
35.0,148610.0,162684.0,705.0,114.0,3.0,6.14,60.0,0.89,0.0,CJQ35GRMPJ,Master's,Full-time,Single,Yes,No,Business,No
37.0,131173.0,110262.0,705.0,92.0,1.0,20.98,24.0,0.46,0.0,KW4YW6FUH6,Master's,Unemployed,Single,No,Yes,Home,No
34.0,109299.0,206981.0,651.0,2.0,3.0,7.47,12.0,0.11,1.0,I8CEV4VRHK,High School,Self-employed,Single,No,No,Education,No
57.0,105554.0,249611.0,597.0,41.0,3.0,22.38,48.0,0.25,0.0,ET465T3Y6U,High School,Full-time,Single,No,Yes,Education,Yes
30.0,122156.0,38595.0,685.0,115.0,1.0,12.71,48.0,0.65,0.0,19QTWKVB1F,High School,Self-employed,Married,Yes,No,Auto,No
67.0,140071.0,245252.0,308.0,84.0,4.0,3.78,24.0,0.21,0.0,8S3I6ODYLA,PhD,Full-time,Married,No,Yes,Other,No
51.0,111525.0,235212.0,306.0,104.0,1.0,13.84,36.0,0.18,0.0,BK3581AZE8,Bachelor's,Unemployed,Divorced,No,Yes,Auto,No
29.0,109313.0,55284.0,420.0,113.0,2.0,3.77,48.0,0.34,0.0,V8U0OJZ9DK,Bachelor's,Full-time,Married,Yes,No,Home,Yes
54.0,88911.0,60076.0,573.0,60.0,1.0,21.12,24.0,0.4,0.0,4U7SDZ7D5K,High School,Part-time,Married,No,Yes,Home,No
58.0,93505.0,236257.0,563.0,48.0,3.0,22.53,12.0,0.25,0.0,Z9E0J0ENMF,Bachelor's,Unemployed,Divorced,No,No,Auto,Yes
19.0,105589.0,139959.0,547.0,58.0,2.0,17.45,48.0,0.4,0.0,9SCQUXC1U9,Master's,Part-time,Single,Yes,No,Auto,Yes
23.0,53707.0,89777.0,400.0,78.0,1.0,18.62,12.0,0.51,0.0,3V5KSMZW94,Master's,Full-time,Divorced,Yes,No,Education,No
20.0,20483.0,122213.0,425.0,28.0,3.0,16.55,24.0,0.87,1.0,JFHQ80J2YH,Bachelor's,Unemployed,Married,Yes,No,Business,Yes
65.0,112323.0,14792.0,717.0,12.0,1.0,24.77,24.0,0.87,0.0,GBR7V5XIBA,High School,Self-employed,Single,No,Yes,Other,Yes
59.0,66207.0,98636.0,719.0,47.0,1.0,11.92,60.0,0.31,0.0,DQKV5XTR2R,PhD,Self-employed,Divorced,No,Yes,Auto,Yes
59.0,18191.0,157387.0,619.0,44.0,3.0,22.17,24.0,0.78,0.0,VF0GIKXR3M,Master's,Full-time,Single,Yes,No,Other,Yes
18.0,59410.0,113098.0,609.0,12.0,1.0,4.88,24.0,0.22,0.0,2GAITH8UW1,PhD,Unemployed,Single,Yes,Yes,Auto,No
29.0,100894.0,215754.0,563.0,77.0,4.0,12.89,12.0,0.34,0.0,CEDIRA1DH5,PhD,Unemployed,Divorced,Yes,No,Other,Yes
30.0,94009.0,185307.0,561.0,8.0,4.0,11.55,48.0,0.54,0.0,ZFBYHNIJXP,PhD,Full-time,Single,Yes,Yes,Education,No
26.0,103451.0,170058.0,832.0,115.0,1.0,24.45,48.0,0.4,0.0,JR2NB6804J,Master's,Unemployed,Married,No,Yes,Business,No
43.0,97135.0,224004.0,440.0,42.0,2.0,16.74,12.0,0.83,0.0,2N7P757VPV,Master's,Part-time,Single,Yes,Yes,Home,No
28.0,111525.0,167936.0,354.0,64.0,1.0,5.31,60.0,0.57,0.0,Z8R6J76VYV,Master's,Full-time,Single,Yes,Yes,Education,No
59.0,39359.0,69510.0,683.0,73.0,2.0,22.64,48.0,0.8,0.0,QP4DSSZ417,PhD,Full-time,Married,Yes,No,Business,Yes
21.0,128878.0,17561.0,411.0,54.0,4.0,13.52,36.0,0.74,0.0,Q891PJFPCK,Master's,Unemployed,Single,No,Yes,Business,No
42.0,43637.0,73321.0,790.0,11.0,1.0,16.38,12.0,0.79,0.0,JWMGQVV5N2,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes
20.0,135111.0,56983.0,422.0,47.0,2.0,20.19,12.0,0.81,0.0,DWB17LXP1C,High School,Full-time,Single,No,No,Education,Yes
27.0,22789.0,172925.0,667.0,7.0,4.0,11.02,60.0,0.5,1.0,PXFA0IL5KT,PhD,Unemployed,Single,No,Yes,Home,No
64.0,148864.0,221529.0,644.0,53.0,4.0,8.41,24.0,0.34,0.0,0XKS6UY495,High School,Self-employed,Divorced,No,No,Auto,Yes
19.0,19083.0,49852.0,646.0,14.0,3.0,23.26,60.0,0.38,1.0,C9DGL3K5J5,High School,Part-time,Divorced,Yes,Yes,Business,No
27.0,105947.0,40074.0,758.0,114.0,4.0,8.54,36.0,0.11,1.0,HHIZUAWCHT,PhD,Full-time,Divorced,No,Yes,Business,Yes
29.0,129153.0,65986.0,753.0,73.0,4.0,13.81,24.0,0.31,0.0,YW859KR9LS,Bachelor's,Part-time,Single,Yes,No,Other,No
33.0,99100.0,51182.0,673.0,28.0,3.0,14.32,48.0,0.63,0.0,T3YOAK4R3Q,Bachelor's,Full-time,Married,No,Yes,Auto,Yes
46.0,81376.0,232336.0,800.0,33.0,1.0,2.82,24.0,0.86,0.0,8N65GQ7GBU,Master's,Self-employed,Married,No,No,Auto,No
55.0,22435.0,6643.0,553.0,85.0,1.0,14.89,36.0,0.28,0.0,ZLLRZKXFZX,Master's,Unemployed,Divorced,No,No,Business,Yes
54.0,141160.0,88393.0,733.0,62.0,2.0,13.48,48.0,0.37,0.0,OJ43JHBUVX,PhD,Unemployed,Single,No,No,Home,No
39.0,147481.0,247747.0,791.0,61.0,1.0,14.94,48.0,0.25,0.0,LTPG8OCTEF,Bachelor's,Self-employed,Single,Yes,No,Education,Yes
62.0,68820.0,58244.0,708.0,31.0,4.0,4.38,24.0,0.52,0.0,8XYXL563AV,Master's,Part-time,Married,Yes,Yes,Business,Yes
25.0,95211.0,181392.0,547.0,3.0,2.0,23.1,60.0,0.58,0.0,6SKAUCLSUE,High School,Unemployed,Divorced,No,No,Home,No
63.0,103505.0,85322.0,555.0,22.0,4.0,16.0,36.0,0.27,0.0,ZISKF0UHFT,High School,Self-employed,Divorced,Yes,Yes,Home,No
46.0,87047.0,59765.0,648.0,39.0,4.0,9.39,12.0,0.81,0.0,ZPCMR3UN7P,High School,Full-time,Divorced,Yes,Yes,Auto,No
49.0,135754.0,190425.0,750.0,1.0,4.0,24.39,12.0,0.13,0.0,OVPFBSPK38,High School,Self-employed,Single,Yes,No,Education,No
20.0,89260.0,228282.0,476.0,69.0,2.0,3.94,60.0,0.14,0.0,CDQS3METBL,Master's,Full-time,Single,Yes,Yes,Other,Yes
21.0,29400.0,179693.0,349.0,60.0,3.0,16.27,36.0,0.15,0.0,H30FYNDDC4,High School,Part-time,Married,No,No,Education,No
28.0,130607.0,207668.0,488.0,61.0,2.0,17.25,24.0,0.15,0.0,GZ4DCTY2W3,Bachelor's,Unemployed,Single,No,No,Education,No
66.0,77389.0,59583.0,672.0,89.0,2.0,15.33,60.0,0.45,0.0,A9NP7AR8ZG,PhD,Full-time,Divorced,No,Yes,Education,No
48.0,61888.0,187363.0,668.0,67.0,1.0,22.15,48.0,0.85,0.0,LYO5SF7TMH,PhD,Unemployed,Married,No,No,Business,Yes
43.0,63647.0,77900.0,406.0,14.0,3.0,13.5,24.0,0.68,0.0,87TIV0IE8Z,High School,Full-time,Divorced,No,Yes,Education,No
23.0,61772.0,65623.0,378.0,53.0,1.0,9.97,48.0,0.74,1.0,L20VY421Y2,Master's,Part-time,Married,Yes,Yes,Education,Yes
26.0,118998.0,211630.0,709.0,79.0,4.0,19.72,48.0,0.29,0.0,KRCBDQ30ZH,Bachelor's,Full-time,Single,Yes,Yes,Education,Yes
22.0,74937.0,69779.0,589.0,84.0,2.0,18.63,36.0,0.56,0.0,ITX4TN36FW,Bachelor's,Self-employed,Single,Yes,Yes,Home,No
50.0,135060.0,109116.0,509.0,86.0,4.0,15.82,36.0,0.88,0.0,R466P3Q0A1,High School,Full-time,Married,Yes,Yes,Other,Yes
60.0,50574.0,112097.0,532.0,39.0,1.0,7.6,36.0,0.57,0.0,W9JJ9GPRU9,High School,Part-time,Married,No,Yes,Other,No
